Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
0,Instruct,-,5,"In this section, you will be presented with a series of word pairs.",Initial_Instruct,Instruct1
0,Instruct,-,5,"As you study, you will be asked to rate how often the words in each pair are used together.",,Instruct13
0,Instruct,-,10,"For  example, if you are given the pair CAT - DOG, a rating of 0 indicates that the words DOG and CAT are not used together often in language, while a rating of 100 indicates that DOG and CAT are commonly used together.",,Instruct14
0,Instruct,-,10,"When making your ratings, it is criticial that you use the full range of the scale. You will be disqualified for only giving ratings of 0 or 100! After making your rating, press Enter to advance to the next pair.",,Instruct15
0,Instruct,User,-,You will now begin the study. Press Enter when you are ready to begin.,,Instruct16
92,FREQ,User,-,,Study/JOL,BUFFER
93,FREQ,User,-,,Study/JOL,BUFFER
94,FREQ,User,-,,Study/JOL,BUFFER
95,FREQ,User,-,,Study/JOL,BUFFER
96,FREQ,User,-,,Study/JOL,BUFFER
97,FREQ,User,-,,Study/JOL,Study Phase
98,FREQ,User,-,,Study/JOL,Study Phase
99,FREQ,User,-,,Study/JOL,Study Phase
100,FREQ,User,-,,Study/JOL,Study Phase
101,FREQ,User,-,,Study/JOL,Study Phase
102,FREQ,User,-,,Study/JOL,Study Phase
103,FREQ,User,-,,Study/JOL,Study Phase
104,FREQ,User,-,,Study/JOL,Study Phase
105,FREQ,User,-,,Study/JOL,Study Phase
106,FREQ,User,-,,Study/JOL,Study Phase
107,FREQ,User,-,,Study/JOL,Study Phase
108,FREQ,User,-,,Study/JOL,Study Phase
109,FREQ,User,-,,Study/JOL,Study Phase
110,FREQ,User,-,,Study/JOL,Study Phase
111,FREQ,User,-,,Study/JOL,Study Phase
112,FREQ,User,-,,Study/JOL,Study Phase
113,FREQ,User,-,,Study/JOL,Study Phase
114,FREQ,User,-,,Study/JOL,Study Phase
115,FREQ,User,-,,Study/JOL,Study Phase
116,FREQ,User,-,,Study/JOL,Study Phase
117,FREQ,User,-,,Study/JOL,Study Phase
118,FREQ,User,-,,Study/JOL,Study Phase
119,FREQ,User,-,,Study/JOL,Study Phase
120,FREQ,User,-,,Study/JOL,Study Phase
121,FREQ,User,-,,Study/JOL,Study Phase
122,FREQ,User,-,,Study/JOL,Study Phase
123,FREQ,User,-,,Study/JOL,Study Phase
124,FREQ,User,-,,Study/JOL,Study Phase
125,FREQ,User,-,,Study/JOL,Study Phase
126,FREQ,User,-,,Study/JOL,Study Phase
127,FREQ,User,-,,Study/JOL,Study Phase
128,FREQ,User,-,,Study/JOL,Study Phase
129,FREQ,User,-,,Study/JOL,Study Phase
130,FREQ,User,-,,Study/JOL,Study Phase
131,FREQ,User,-,,Study/JOL,Study Phase
132,FREQ,User,-,,Study/JOL,Study Phase
133,FREQ,User,-,,Study/JOL,Study Phase
134,FREQ,User,-,,Study/JOL,Study Phase
135,FREQ,User,-,,Study/JOL,Study Phase
136,FREQ,User,-,,Study/JOL,Study Phase
137,FREQ,User,-,,Study/JOL,Study Phase
138,FREQ,User,-,,Study/JOL,Study Phase
139,FREQ,User,-,,Study/JOL,Study Phase
140,FREQ,User,-,,Study/JOL,Study Phase
141,FREQ,User,-,,Study/JOL,Study Phase
142,FREQ,User,-,,Study/JOL,Study Phase
143,FREQ,User,-,,Study/JOL,Study Phase
144,FREQ,User,-,,Study/JOL,Study Phase
145,FREQ,User,-,,Study/JOL,Study Phase
146,FREQ,User,-,,Study/JOL,Study Phase
147,FREQ,User,-,,Study/JOL,Study Phase
148,FREQ,User,-,,Study/JOL,Study Phase
149,FREQ,User,-,,Study/JOL,Study Phase
150,FREQ,User,-,,Study/JOL,Study Phase
151,FREQ,User,-,,Study/JOL,Study Phase
152,FREQ,User,-,,Study/JOL,Study Phase
153,FREQ,User,-,,Study/JOL,Study Phase
154,FREQ,User,-,,Study/JOL,Study Phase
155,FREQ,User,-,,Study/JOL,Study Phase
156,FREQ,User,-,,Study/JOL,Study Phase
157,FREQ,User,-,,Study/JOL,Study Phase
158,FREQ,User,-,,Study/JOL,Study Phase
159,FREQ,User,-,,Study/JOL,Study Phase
160,FREQ,User,-,,Study/JOL,Study Phase
161,FREQ,User,-,,Study/JOL,Study Phase
162,FREQ,User,-,,Study/JOL,Study Phase
163,FREQ,User,-,,Study/JOL,Study Phase
164,FREQ,User,-,,Study/JOL,Study Phase
165,FREQ,User,-,,Study/JOL,Study Phase
166,FREQ,User,-,,Study/JOL,Study Phase
167,FREQ,User,-,,Study/JOL,Study Phase
168,FREQ,User,-,,Study/JOL,Study Phase
169,FREQ,User,-,,Study/JOL,Study Phase
170,FREQ,User,-,,Study/JOL,Study Phase
171,FREQ,User,-,,Study/JOL,Study Phase
172,FREQ,User,-,,Study/JOL,Study Phase
173,FREQ,User,-,,Study/JOL,Study Phase
174,FREQ,User,-,,Study/JOL,Study Phase
175,FREQ,User,-,,Study/JOL,Study Phase
176,FREQ,User,-,,Study/JOL,Study Phase
177,FREQ,User,-,,Study/JOL,BUFFER2
178,FREQ,User,-,,Study/JOL,BUFFER2
179,FREQ,User,-,,Study/JOL,BUFFER2
180,FREQ,User,-,,Study/JOL,BUFFER2
181,FREQ,User,-,,Study/JOL,BUFFER2
0,Instruct,User,-,You have completed this section. Please press Enter.,Filler_Instruction,Instruct2
0,FreeRecall,120,120,Please list the 50 US states in alphabetical order. The task will automatically advance to the next screen after two minutes.,,Filler1
0,Instruct,-,10,"You will now be presented with the first word from each of the previously studied item pairs. Please type the missing word. If you do not know the word, you may guess or press Enter to skip forward to the next pair.",,Instruct3
97,Test,User,-,,Recall,Recall1
98,Test,User,-,,Recall,Recall1
99,Test,User,-,,Recall,Recall1
100,Test,User,-,,Recall,Recall1
101,Test,User,-,,Recall,Recall1
102,Test,User,-,,Recall,Recall1
103,Test,User,-,,Recall,Recall1
104,Test,User,-,,Recall,Recall1
105,Test,User,-,,Recall,Recall1
106,Test,User,-,,Recall,Recall1
107,Test,User,-,,Recall,Recall1
108,Test,User,-,,Recall,Recall1
109,Test,User,-,,Recall,Recall1
110,Test,User,-,,Recall,Recall1
111,Test,User,-,,Recall,Recall1
112,Test,User,-,,Recall,Recall1
113,Test,User,-,,Recall,Recall1
114,Test,User,-,,Recall,Recall1
115,Test,User,-,,Recall,Recall1
116,Test,User,-,,Recall,Recall1
117,Test,User,-,,Recall,Recall1
118,Test,User,-,,Recall,Recall1
