Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
0,Instruct,-,10,"In this section, you will be presented with a series of word pairs. As you study, you will be asked to rate your ability to remember the second item in the pair if you were only shown the first at test. You will make these ratings using a 0 to 100 Scale.",,Instruct13
0,Instruct,-,10,"For  example, if you are given the pair CAT - DOG, a rating of 0 indicates that you would not remember DOG at test, while a rating of 100 indicates full certainty that you would remember the word DOG at test.",,Instruct14
0,Instruct,-,10,"When making these ratings, it is criticial that you use the full range of the scale. You will be disqualified for only giving ratings of 0 or 100! After making your rating, press Enter to advance to the next pair.",,Instruct15
0,Instruct,-,15,"As you study and make your ratings, please think about how the two concepts are RELATED to each other. For example, if you see the pair TURTLE-CAT, think about how both are alive, they are both animals, and both can be kept as pets.",,Instruct19
0,FreeRecall,-,10,What you should think about as you study each item pair? Type your response in the box below.,,CHECK1
0,Instruct,-,5,You will now complete a practice session. Please study the following items and rate your ability to remember them. Remember to think about how the two items are similiar!,,Instruct17
182,JOL,User,-,,Study/JOL,PRACTICE
183,JOL,User,-,,Study/JOL,PRACTICE
184,JOL,User,-,,Study/JOL,PRACTICE
185,JOL,User,-,,Study/JOL,PRACTICE
186,JOL,User,-,,Study/JOL,PRACTICE
187,JOL,User,-,,Study/JOL,PRACTICE
188,JOL,User,-,,Study/JOL,PRACTICE
189,JOL,User,-,,Study/JOL,PRACTICE
190,JOL,User,-,,Study/JOL,PRACTICE
191,JOL,User,-,,Study/JOL,PRACTICE
0,Instruct,User,-,You have completed this section. Please press Enter to continue.,,Instruct18
0,Instruct,User,-,You will now begin the study. Press Enter when you are ready to begin.,,Instruct16
92,JOL,User,-,,Study/JOL,BUFFER
93,JOL,User,-,,Study/JOL,BUFFER
94,JOL,User,-,,Study/JOL,BUFFER
95,JOL,User,-,,Study/JOL,BUFFER
96,JOL,User,-,,Study/JOL,BUFFER
97,JOL,User,-,,Study/JOL,Study Phase
98,JOL,User,-,,Study/JOL,Study Phase
99,JOL,User,-,,Study/JOL,Study Phase
100,JOL,User,-,,Study/JOL,Study Phase
101,JOL,User,-,,Study/JOL,Study Phase
102,JOL,User,-,,Study/JOL,Study Phase
103,JOL,User,-,,Study/JOL,Study Phase
104,JOL,User,-,,Study/JOL,Study Phase
105,JOL,User,-,,Study/JOL,Study Phase
106,JOL,User,-,,Study/JOL,Study Phase
107,JOL,User,-,,Study/JOL,Study Phase
108,JOL,User,-,,Study/JOL,Study Phase
109,JOL,User,-,,Study/JOL,Study Phase
110,JOL,User,-,,Study/JOL,Study Phase
111,JOL,User,-,,Study/JOL,Study Phase
112,JOL,User,-,,Study/JOL,Study Phase
113,JOL,User,-,,Study/JOL,Study Phase
114,JOL,User,-,,Study/JOL,Study Phase
115,JOL,User,-,,Study/JOL,Study Phase
116,JOL,User,-,,Study/JOL,Study Phase
117,JOL,User,-,,Study/JOL,Study Phase
118,JOL,User,-,,Study/JOL,Study Phase
119,JOL,User,-,,Study/JOL,Study Phase
120,JOL,User,-,,Study/JOL,Study Phase
121,JOL,User,-,,Study/JOL,Study Phase
122,JOL,User,-,,Study/JOL,Study Phase
123,JOL,User,-,,Study/JOL,Study Phase
124,JOL,User,-,,Study/JOL,Study Phase
125,JOL,User,-,,Study/JOL,Study Phase
126,JOL,User,-,,Study/JOL,Study Phase
127,JOL,User,-,,Study/JOL,Study Phase
128,JOL,User,-,,Study/JOL,Study Phase
129,JOL,User,-,,Study/JOL,Study Phase
130,JOL,User,-,,Study/JOL,Study Phase
131,JOL,User,-,,Study/JOL,Study Phase
0,Instruct,-,3,Remember to focus on how the two items are similiar while you study and make your ratings!,,CHECK2
132,JOL,User,-,,Study/JOL,Study Phase
133,JOL,User,-,,Study/JOL,Study Phase
134,JOL,User,-,,Study/JOL,Study Phase
135,JOL,User,-,,Study/JOL,Study Phase
136,JOL,User,-,,Study/JOL,Study Phase
137,JOL,User,-,,Study/JOL,Study Phase
138,JOL,User,-,,Study/JOL,Study Phase
139,JOL,User,-,,Study/JOL,Study Phase
140,JOL,User,-,,Study/JOL,Study Phase
141,JOL,User,-,,Study/JOL,Study Phase
142,JOL,User,-,,Study/JOL,Study Phase
143,JOL,User,-,,Study/JOL,Study Phase
144,JOL,User,-,,Study/JOL,Study Phase
145,JOL,User,-,,Study/JOL,Study Phase
146,JOL,User,-,,Study/JOL,Study Phase
147,JOL,User,-,,Study/JOL,Study Phase
148,JOL,User,-,,Study/JOL,Study Phase
149,JOL,User,-,,Study/JOL,Study Phase
150,JOL,User,-,,Study/JOL,Study Phase
151,JOL,User,-,,Study/JOL,Study Phase
152,JOL,User,-,,Study/JOL,Study Phase
153,JOL,User,-,,Study/JOL,Study Phase
154,JOL,User,-,,Study/JOL,Study Phase
155,JOL,User,-,,Study/JOL,Study Phase
156,JOL,User,-,,Study/JOL,Study Phase
157,JOL,User,-,,Study/JOL,Study Phase
158,JOL,User,-,,Study/JOL,Study Phase
159,JOL,User,-,,Study/JOL,Study Phase
160,JOL,User,-,,Study/JOL,Study Phase
161,JOL,User,-,,Study/JOL,Study Phase
162,JOL,User,-,,Study/JOL,Study Phase
163,JOL,User,-,,Study/JOL,Study Phase
164,JOL,User,-,,Study/JOL,Study Phase
165,JOL,User,-,,Study/JOL,Study Phase
166,JOL,User,-,,Study/JOL,Study Phase
167,JOL,User,-,,Study/JOL,Study Phase
168,JOL,User,-,,Study/JOL,Study Phase
169,JOL,User,-,,Study/JOL,Study Phase
170,JOL,User,-,,Study/JOL,Study Phase
171,JOL,User,-,,Study/JOL,Study Phase
172,JOL,User,-,,Study/JOL,Study Phase
173,JOL,User,-,,Study/JOL,Study Phase
174,JOL,User,-,,Study/JOL,Study Phase
175,JOL,User,-,,Study/JOL,Study Phase
176,JOL,User,-,,Study/JOL,Study Phase
177,JOL,User,-,,Study/JOL,BUFFER2
178,JOL,User,-,,Study/JOL,BUFFER2
179,JOL,User,-,,Study/JOL,BUFFER2
180,JOL,User,-,,Study/JOL,BUFFER2
181,JOL,User,-,,Study/JOL,BUFFER2
0,Instruct,User,-,You have completed this section. Please press Enter.,Filler_Instruction,Instruct5
0,FreeRecall,-,10,What were you supposed to focus on while you studied each pair? (Hint: Think back to the instructions). Type your answer in the space below.,,CHECK3
0,Instruct,User,-,You have completed this section. Please press Enter.,Filler_Instruction,Instruct2
0,FreeRecall,120,120,Please list the 50 US states in alphabetical order. The task will automatically advance to the next screen after two minutes.,,Filler1
0,Instruct,-,10,"You will now be presented with the first word from each of the previously studied item pairs. Please type the missing word. If you do not know the word, you may guess or press Enter to skip forward to the next pair.",,Instruct3
97,Test,User,-,,Recall,Recall1
98,Test,User,-,,Recall,Recall1
99,Test,User,-,,Recall,Recall1
100,Test,User,-,,Recall,Recall1
101,Test,User,-,,Recall,Recall1
102,Test,User,-,,Recall,Recall1
103,Test,User,-,,Recall,Recall1
104,Test,User,-,,Recall,Recall1
105,Test,User,-,,Recall,Recall1
106,Test,User,-,,Recall,Recall1
107,Test,User,-,,Recall,Recall1
108,Test,User,-,,Recall,Recall1
109,Test,User,-,,Recall,Recall1
110,Test,User,-,,Recall,Recall1
111,Test,User,-,,Recall,Recall1
112,Test,User,-,,Recall,Recall1
113,Test,User,-,,Recall,Recall1
114,Test,User,-,,Recall,Recall1
115,Test,User,-,,Recall,Recall1
116,Test,User,-,,Recall,Recall1
117,Test,User,-,,Recall,Recall1
118,Test,User,-,,Recall,Recall1
119,Test,User,-,,Recall,Recall1
120,Test,User,-,,Recall,Recall1
121,Test,User,-,,Recall,Recall1
122,Test,User,-,,Recall,Recall1
123,Test,User,-,,Recall,Recall1
124,Test,User,-,,Recall,Recall1
125,Test,User,-,,Recall,Recall1
126,Test,User,-,,Recall,Recall1
127,Test,User,-,,Recall,Recall1
128,Test,User,-,,Recall,Recall1
129,Test,User,-,,Recall,Recall1
130,Test,User,-,,Recall,Recall1
131,Test,User,-,,Recall,Recall1
132,Test,User,-,,Recall,Recall1
