Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,1,2020-05-06T20:45:10-07:00,14.095634222031,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,,,,,,0,Instruct,-,10,"In this section, you will be presented with a series of word pairs. As you study, you will be asked to rate your ability to remember the second item in the pair if you were only shown the first at test. You will make these ratings using a 0 to 100 Scale.",,Instruct13,13889,,,-1,-1,,,,,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,2,2020-05-06T20:45:26-07:00,15.72763800621,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,,,,,,0,Instruct,-,10,"For example, if you are given the pair CAT - DOG, a rating of 0 indicates that you would not remember DOG at test, while a rating of 100 indicates full certainty that you would remember the word DOG at test.",,Instruct14,15444,,,-1,-1,,,,,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,3,2020-05-06T20:45:44-07:00,18.362008810043,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,,,,,,0,Instruct,-,10,"When making your ratings, it is criticial that you use the full range of the scale. You will be disqualified for only giving ratings of 0 or 100! After making your rating, press Enter to advance to the next pair.",,Instruct15,18084,,,-1,-1,,,,,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,4,2020-05-06T20:45:52-07:00,7.3883001804352,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,,,,,,0,Instruct,-,5,"You will now complete a practice session. Please study the following items and rate your ability to remember them.",,Instruct17,7146,,,-1,-1,,,,,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,5,2020-05-06T20:47:10-07:00,77.971532821655,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,AARDVARK,ZOO,PRACTICE,PRACTICE,181,182,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,PRACTICE,18420,,,8803,15061,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,6,2020-05-06T20:47:16-07:00,5.9347109794617,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,CHOCOLATE,BAR,PRACTICE,PRACTICE,187,184,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,PRACTICE,5518,,,3108,3562,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,7,2020-05-06T20:47:20-07:00,4.7275521755219,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,HAM,BONE,PRACTICE,PRACTICE,183,188,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,PRACTICE,4321,,,2315,2876,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,8,2020-05-06T20:47:23-07:00,2.4797389507294,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,DEAF,MUTE,PRACTICE,PRACTICE,182,187,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,PRACTICE,2151,,,-1,-1,,,,,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,9,2020-05-06T20:47:35-07:00,11.761017084122,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,DISBELIEVE,SKEPTIC,PRACTICE,PRACTICE,186,191,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,PRACTICE,11476,,,9097,9331,,,,50,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,10,2020-05-06T20:47:41-07:00,6.7317278385162,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,BEHAVIOR,SOCIAL,PRACTICE,PRACTICE,189,189,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,PRACTICE,6138,,,4307,4790,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,11,2020-05-06T20:47:51-07:00,9.9552519321442,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,PADDLE,ROW,PRACTICE,PRACTICE,184,185,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,PRACTICE,9656,,,4431,5919,,,,50,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,12,2020-05-06T20:48:01-07:00,10.129512071609,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,HINGE,SWING,PRACTICE,PRACTICE,185,186,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,PRACTICE,9855,,,5877,6032,,,,25,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,13,2020-05-06T20:48:12-07:00,10.329004049301,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,FASHION,MODEL,PRACTICE,PRACTICE,190,190,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,PRACTICE,10038,,,8232,8753,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,14,2020-05-06T20:48:16-07:00,4.3565800189972,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,CHIME,MUSIC,PRACTICE,PRACTICE,188,183,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,PRACTICE,4127,,,2793,2993,,,,50,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,15,2020-05-06T20:48:21-07:00,4.6755290031433,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,,,,,,0,Instruct,User,-,"You have completed this section. Please press Enter to continue.",,Instruct18,4454,,,-1,-1,,,,,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,16,2020-05-06T20:48:25-07:00,4.4096040725708,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,,,,,,0,Instruct,User,-,"You will now begin the study. Press Enter when you are ready to begin.",,Instruct16,4183,,,-1,-1,,,,,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,17,2020-05-06T20:48:37-07:00,11.408413887024,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,FISH,SHRIMP,Buffer3,Buffer,93,92,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,11127,,,8888,9290,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,18,2020-05-06T20:48:45-07:00,8.6210429668427,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,FROZEN,ICE,Buffer3,Buffer,94,95,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,8376,,,5356,5741,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,19,2020-05-06T20:48:50-07:00,4.9154651165009,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,MARCH,SPRING,Buffer3,Buffer,179,96,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,4664,,,3049,3557,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,20,2020-05-06T20:48:56-07:00,5.3988778591156,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,SPOOKY,OCTOBER,Buffer3,Buffer,180,94,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,5162,,,2691,3075,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,21,2020-05-06T20:49:00-07:00,4.4942059516907,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,SHED,TOOL,Buffer3,Buffer,178,93,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,4254,,,2963,3207,,,,50,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,22,2020-05-06T20:49:05-07:00,4.9221510887146,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,PLANT,CACTUS,ON2,B,98,145,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,"Study Phase",4674,,,2095,2471,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,23,2020-05-06T20:49:09-07:00,4.2717549800873,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,TEMPER,TANTRUM,ON2,S,154,161,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,"Study Phase",4010,,,2779,3219,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,24,2020-05-06T20:49:12-07:00,2.8812069892883,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,FLIP,TURN,ON2,F,116,128,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,"Study Phase",2653,,,1567,1965,,,,100,1
W832552_JRR,4ns1td3oh7,Emily_Honors_Thesis_Part_2,1,25,2020-05-06T20:49:16-07:00,3.7139461040497,16,versionC_stim_BACKWARD.csv,BACKWARD_READ_JOLVersionD.csv,"BACKWARD READ VERSION D",NEW,EQUAL,RIGHTS,ON2,S,137,164,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,"Study Phase",3437,,,2265,2692,,,,100,1
